Query	Start	End	Alignment	Classification	Recepient	Donor_Family	Donor_genera	Donor_species	Method	BS	Ingroup_seq_coverage	Ingroup_seq_fragment	Donor_seq_coverage	Donor_seq_fragment
Ain_1	17860	17933	Ain.hgt.44.fas	inconclusive	Orobanchaceae|Aeginetia_indica|BK061406.1_17860-17933;Orobanchaceae|Aeginetia_indica|MW582538.1_127198-127125;Orobanchaceae|Aeginetia_indica|MW851294.1_263225-263152;Orobanchaceae|Christisonia_kwangtungensis|OM219026.1_62123-62050;query|Ain_1	Potamogetonaceae;Cannabaceae;Nitrariaceae;Menispermaceae;Plantaginaceae;Lythraceae;Cynomoriaceae;Anacardiaceae;Moraceae;Sapindaceae	Linaria;Maclura;Potamogeton;Mangifera;Stuckenia;Cynomorium;Cotinus;Cannabis;Acer;Humulus;Lagerstroemia;Peganum;Paratinospora	Anacardiaceae|Mangifera_indica|CM021857.1_69279-69352;Anacardiaceae|Cotinus_coggygria|MZ089853.1_537800-537873;Anacardiaceae|Mangifera_longipes|MZ751075.1_351843-351916;Anacardiaceae|Mangifera_persiciforma|MZ751076.1_615003-614930;Anacardiaceae|Mangifera_sylvatica|MZ751077.1_70473-70400;Menispermaceae|Paratinospora_sagittata|PQ553213.1_222895-222968;Menispermaceae|Paratinospora_sagittata|PQ553214.1_222874-222947;Cynomoriaceae|Cynomorium_coccineum|KX270759.1_21037-20964;Lythraceae|Lagerstroemia_indica|KX641464.1_110680-110753;Nitrariaceae|Peganum_harmala|MK431826.1_342877-342804;Sapindaceae|Acer_campestre|OX940813.1_119004-118931;Nitrariaceae|Peganum_nigellastrum|PQ859559.1_27654-27581;Nitrariaceae|Peganum_multisectum|PQ859560.1_379490-379563;Moraceae|Maclura_tricuspidata|PX023084.1_295389-295462;Sapindaceae|Acer_yangbiense|VAHF01000014.1_328551-328478;Plantaginaceae|Linaria_vulgaris|OX415255.1_212579-212652;Cannabaceae|Cannabis_sativa|CM113015.1_192835-192762;Cannabaceae|Cannabis_sativa|JAATIQ010000614.1_350158-350085;Cannabaceae|Cannabis_sativa|KR059940.1_192820-192747;Cannabaceae|Cannabis_sativa|KU310670.1_192758-192685;Cannabaceae|Cannabis_sativa|MN599027.1_201432-201359;Cannabaceae|Cannabis_sativa|MT361980.1_192660-192587;Cannabaceae|Cannabis_sativa|MT557709.1_193023-192950;Cannabaceae|Humulus_lupulus|MW413894.1_245929-245856;Cannabaceae|Cannabis_sativa|OK523375.1_248611-248684;Cannabaceae|Cannabis_sativa|OM974713.1_156895-156822;Cannabaceae|Cannabis_sativa|ON930432.1_156946-156873;Cannabaceae|Humulus_lupulus|OY720657.1_83377-83304;Potamogetonaceae|Potamogeton_pusillus|OZ286238.1_123562-123489;Cannabaceae|Humulus_lupulus|PP230457.1_228388-228315;Potamogetonaceae|Potamogeton_natans|OZ242077.1_636-709;Potamogetonaceae|Potamogeton_lucens|OZ286362.1_3872-3945;Potamogetonaceae|Potamogeton_trichoides|OZ297183.1_123513-123440;Potamogetonaceae|Potamogeton_compressus|OZ318395.1_9296-9369;Potamogetonaceae|Potamogeton_epihydrus|OZ321234.1_123197-123124;Potamogetonaceae|Potamogeton_crispus|OZ297786.1_76137-76064;Potamogetonaceae|Stuckenia_pectinata|OZ325057.1_260787-260720	Phylogeny	0.0	1.0	1.0	1.0	1.0
Ain_1	17915	18265	Ain.hgt.45.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	18265	19470	Ain.hgt.46.fas	inconclusive	Orobanchaceae|Aeginetia_indica|BK061406.1_18265-19470;query|Ain_1;Orobanchaceae|Aeginetia_indica|MW582538.1_126793-125588;Orobanchaceae|Aeginetia_indica|MW851294.1_262820-261615	Podostemaceae;Cactaceae	Nopalea;Terniopsis	Podostemaceae|Terniopsis_yongtaiensis|OR818323.1_300532-300466;Cactaceae|Nopalea_cochenillifera|OR885585.1_1001664-1001730	Phylogeny	0.498	1.0	1.0	0.05555555555555558	1.0
Ain_1	19460	19760	Ain.hgt.47.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	19760	20133	Ain.hgt.48.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	21460	21559	Ain.hgt.49.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	21712	22516	Ain.hgt.50.fas	Putative HGT	Orobanchaceae|Christisonia_kwangtungensis|OM219027.1_140618-141411;Orobanchaceae|Aeginetia_indica|BK061406.1_21712-22516;query|Ain_1;Orobanchaceae|Aeginetia_indica|MW582538.1_123346-122529;Orobanchaceae|Aeginetia_indica|MW851294.1_259373-258556	Montiaceae	Cistanthe	Montiaceae|Cistanthe_longiscapa|PP335807.1_167893-168007	Phylogeny	0.796	0.7267080745341614	1.0	0.13043478260869568	1.0
Ain_1	22500	22681	Ain.hgt.51.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	23329	26610	Ain.hgt.52.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	26685	26780	Ain.hgt.53.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	27197	27272	Ain.hgt.54.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_27197-27272;Orobanchaceae|Aeginetia_indica|MW582538.1_117843-117768;Orobanchaceae|Aeginetia_indica|MW851294.1_253870-253795;query|Ain_1	Euphorbiaceae	Vernicia	Euphorbiaceae|Vernicia_fordii|OP251015.1_423394-423326	Phylogeny	0.851	0.9210526315789473	1.0	0.9078947368421053	1.0
Ain_1	27370	28024	Ain.hgt.55.fas	High confidence HGT	query|Ain_1;Orobanchaceae|Aeginetia_indica|BK061406.1_27370-28024;Orobanchaceae|Aeginetia_indica|MW582538.1_117698-117044;Orobanchaceae|Aeginetia_indica|MW851294.1_253725-253071;Orobanchaceae|Christisonia_kwangtungensis|OM219027.1_234517-233881	Poaceae	Aegilops;Sporobolus;Tripsacum;Triticum;Zea;Bromus;Amblyopyrum;Paspalum;Tripidium;Oryza;Setaria;Chrysopogon;Digitaria;Eremochloa;Hordeum;Cenchrus;Spodiopogon;Alopecurus;Coix;Microstegium	Poaceae|Triticum_aestivum|AB022060.1_929-741;Poaceae|Triticum_aestivum|AP008982.1_197659-197847;Poaceae|Oryza_rufipogon|AP011076.1_224287-224744;Poaceae|Oryza_sativa|AP011077.1_17938-18395;Poaceae|Oryza_rufipogon|AP012527.1_202984-203440;Poaceae|Triticum_aestivum|AP013051.1_332748-332936;Poaceae|Triticum_aestivum|AP013052.1_359127-358939;Poaceae|Triticum_aestivum|AP013053.1_169029-169217;Poaceae|Triticum_timopheevii|AP013106.1_137468-137280;Poaceae|Aegilops_speltoides|AP013107.1_69473-69661;Poaceae|Hordeum_vulgare|AP017300.1_470289-470477;Poaceae|Hordeum_vulgare|AP017301.1_470289-470477;Poaceae|Oryza_sativa|AP017385.1_23041-22584;Poaceae|Zea_mays|AY506529.1_210484-210952;Poaceae|Oryza_sativa|BA000029.3_3386-3843;Poaceae|Oryza_sativa|CP018169.1_108369-108826;Poaceae|Oryza_sativa|DQ167399.1_3387-3844;Poaceae|Oryza_sativa|DQ167400.1_3387-3844;Poaceae|Oryza_sativa|DQ167807.1_3387-3844;Poaceae|Zea_mays|DQ490951.2_460477-460009;Poaceae|Zea_mays|DQ490952.1_551506-551974;Poaceae|Zea_mays|DQ490953.1_228018-228486;Poaceae|Zea_mays|DQ645536.1_648632-649100;Poaceae|Zea_luxurians|DQ645537.1_284243-283784;Poaceae|Zea_perennis|DQ645538.1_267117-267585;Poaceae|Zea_mays|DQ645539.1_55847-56315;Poaceae|Tripsacum_dactyloides|DQ984517.1_675191-674708;Poaceae|Triticum_aestivum|EU534409.1_197656-197844;Poaceae|Triticum_aestivum|GU985444.1_496759-496571;Poaceae|Zea_mays|JBMGJB010000174.1_10295-9827;Poaceae|Zea_mays|JBMGJB010000279.1_42809-42341;Poaceae|Zea_mays|JBMGJB010000354.1_28392-27923;Poaceae|Zea_mays|JBMGJB010000390.1_30736-30268;Poaceae|Zea_mays|JBMGJB010000418.1_29479-29947;Poaceae|Zea_mays|JBMGJB010000439.1_12881-13349;Poaceae|Zea_mays|JBMGJB010000448.1_34590-34122;Poaceae|Zea_mays|JBMGJB010000620.1_16591-16123;Poaceae|Zea_mays|JBMGJB010000718.1_8029-7560;Poaceae|Zea_mays|JBMGJB010000776.1_5797-5329;Poaceae|Zea_mays|JBMGJB010000817.1_25337-25805;Poaceae|Oryza_sativa|JF281153.1_365069-364612;Poaceae|Oryza_sativa|JF281154.1_119786-119329;Poaceae|Oryza_sativa|JN861111.1_35492-35949;Poaceae|Oryza_sativa|JN861112.1_35450-35907;Poaceae|Triticum_turgidum|KJ078649.1_27028-27216;Poaceae|Oryza_minuta|KU176938.1_203330-203781;Poaceae|Hordeum_vulgare|KU865690.1_179548-179736;Poaceae|Zea_mays|KY018916.1_210465-210933;Poaceae|Oryza_sativa|KY486275.1_107922-108379;Poaceae|Oryza_sativa|LC595639.1_199654-200111;Poaceae|Oryza_sativa|LC654237.1_35617-36074;Poaceae|Oryza_sativa|LC697740.2_116243-116700;Poaceae|Oryza_coarctata|MG429050.1_188104-188555;Poaceae|Triticum_aestivum|MH051716.1_197656-197844;Poaceae|Oryza_sativa|MH665664.1_174972-175370;Poaceae|Hordeum_vulgare|MN127966.1_470289-470477;Poaceae|Hordeum_vulgare|MN127969.1_470289-470477;Poaceae|Hordeum_vulgare|MN127970.1_470289-470477;Poaceae|Hordeum_vulgare|MN127973.1_470289-470477;Poaceae|Hordeum_vulgare|MN127974.1_470295-470483;Poaceae|Chrysopogon_zizanioides|MN635785.1_516054-515416;Poaceae|Coix_lacryma-jobi|MT471097.1_533325-532684;Poaceae|Coix_lacryma-jobi|MT471098.1_280322-279681;Poaceae|Coix_lacryma-jobi|MT471099.1_57364-56723;Poaceae|Coix_lacryma-jobi|MT471100.1_258333-258974;Poaceae|Sporobolus_alterniflorus|MT471321.1_44418-44621;Poaceae|Oryza_sativa|MW691120.1_35524-35981;Poaceae|Triticum_aestivum|MW846284.1_136595-136407;Poaceae|Oryza_sativa|ON854123.1_3387-3844;Poaceae|Zea_mays|OP210277.1_460365-459897;Poaceae|Zea_mays|OP210278.1_460377-459909;Poaceae|Oryza_sativa|OP740914.1_3387-3844;Poaceae|Zea_mays|OP832499.1_209474-209942;Poaceae|Zea_mays|OP832500.1_207752-208220;Poaceae|Microstegium_vimineum|OQ360108.1_375196-375619;Poaceae|Setaria_italica|OR734218.1_87836-87648;Poaceae|Zea_mays|OR933560.1_460434-459966;Poaceae|Triticum_aestivum|OV737513.2_197656-197844;Poaceae|Triticum_turgidum|OV744841.1_197656-197844;Poaceae|Triticum_turgidum|OV754230.1_197656-197844;Poaceae|Triticum_turgidum|OV754594.2_197653-197841;Poaceae|Oryza_sativa|OX262150.1_126501-126958;Poaceae|Oryza_sativa|OX262154.1_55197-54740;Poaceae|Oryza_sativa|OX262155.1_55197-54740;Poaceae|Oryza_sativa|OX262156.1_55197-54740;Poaceae|Oryza_sativa|OX262157.1_55197-54740;Poaceae|Oryza_sativa|OX262158.1_55197-54740;Poaceae|Oryza_sativa|OX262159.1_55197-54740;Poaceae|Oryza_sativa|OX637258.1_232794-232337;Poaceae|Triticum_timopheevii|OY997404.1_83161-82973;Poaceae|Digitaria_sanguinalis|OZ156446.1_94915-95103;Poaceae|Amblyopyrum_muticum|OZ209253.1_147170-147358;Poaceae|Hordeum_vulgare|OZ243443.1_133086-132898;Poaceae|Triticum_aestivum|OZ253661.1_18320-18508;Poaceae|Triticum_turgidum|OZ256559.1_18320-18508;Poaceae|Alopecurus_geniculatus|OZ282571.1_168286-168098;Poaceae|Triticum_aestivum|OZ287251.1_59908-59720;Poaceae|Triticum_aestivum|OZ369041.1_18328-18516;Poaceae|Paspalum_vaginatum|PP072315.1_370014-370438;Poaceae|Eremochloa_ophiuroides|PP372606.1_203456-204103;Poaceae|Tripidium_arundinaceum|PP454226.1_105315-104668;Poaceae|Tripidium_arundinaceum|PP664563.1_122765-123412;Poaceae|Tripidium_ravennae|PP666879.1_160842-161489;Poaceae|Aegilops_umbellulata|PP885439.1_379315-379503;Poaceae|Spodiopogon_sagittifolius|PP957933.1_53862-53274;Poaceae|Bromus_inermis|PQ510806.1_363333-363521;Poaceae|Cenchrus_fungigraminus|PQ720776.1_21143-20955;Poaceae|Tripidium_arundinaceum_x_Saccharum_spontaneum|PV604422.1_75153-74506	BLAST: exclusive homology in two families	NA	1.0	1.0	0.6916030534351145	1.0
Ain_1	28080	28176	Ain.hgt.56.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	28161	28332	Ain.hgt.57.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	28317	28454	Ain.hgt.58.fas	High confidence HGT	query|Ain_1;Orobanchaceae|Aeginetia_indica|BK061406.1_28317-28454;Orobanchaceae|Aeginetia_indica|MW582538.1_116751-116614;Orobanchaceae|Aeginetia_indica|MW851294.1_252778-252641;Orobanchaceae|Christisonia_kwangtungensis|OM219027.1_233603-233481	Zingiberaceae	Curcuma;Zingiber	Zingiberaceae|Zingiber_officinale|JACMSC010000025.1_645743-645622;Zingiberaceae|Curcuma_amarissima|PQ442956.1_382702-382823	BLAST: exclusive homology in two families	NA	1.0	1.0	0.8840579710144928	1.0
Ain_1	28443	28753	Ain.hgt.59.fas	High confidence HGT	query|Ain_1;Orobanchaceae|Aeginetia_indica|BK061406.1_28443-28753;Orobanchaceae|Aeginetia_indica|MW582538.1_116625-116315;Orobanchaceae|Aeginetia_indica|MW851294.1_252652-252342;Orobanchaceae|Christisonia_kwangtungensis|OM219027.1_207056-207349	Malvaceae	Pterospermum;Durio;Diplodiscus;Corchorus	Malvaceae|Corchorus_capsularis|KT894204.1_1179331-1179033;Malvaceae|Corchorus_olitorius|KT894205.1_1816680-1816481;Malvaceae|Diplodiscus_trichospermus|OR832747.1_187106-186739;Malvaceae|Pterospermum_kingtungense|OR832751.1_299076-299437;Malvaceae|Durio_zibethinus|OR839124.1_988008-988364	BLAST: exclusive homology in two families	NA	1.0	1.0	0.9292604501607717	1.0
Ain_1	28799	29199	Ain.hgt.60.fas	inconclusive	Orobanchaceae|Aeginetia_indica|BK061406.1_28799-29199;Orobanchaceae|Aeginetia_indica|MW582538.1_116269-115869;Orobanchaceae|Aeginetia_indica|MW851294.1_252296-251896;query|Ain_1	Apocynaceae;Malvaceae	Cynanchum;Corchorus	Malvaceae|Corchorus_capsularis|KT894204.1_577861-578524;Apocynaceae|Cynanchum_wilfordii|MF611847.1_23322-22694;Apocynaceae|Cynanchum_auriculatum|MH410146.1_133063-132435;Apocynaceae|Cynanchum_wilfordii|MH931257.1_23322-22694;Apocynaceae|Cynanchum_auriculatum|MH931260.1_133063-132435	Phylogeny	0.773	1.0	1.0	0.9226932668329177	1.0
Ain_1	29199	29495	Ain.hgt.61.fas	inconclusive	Orobanchaceae|Cistanche_tubulosa|ON890419.1_230914-231196;Orobanchaceae|Striga_gesnerioides|PX150075.1_1268511-1268233;Orobanchaceae|Striga_gesnerioides|PX150076.1_289551-289829;Orobanchaceae|Striga_hermonthica|PX150088.1_14597-14319;Orobanchaceae|Aeginetia_indica|BK061406.1_29199-29495;query|Ain_1;Orobanchaceae|Aeginetia_indica|MW582538.1_115869-115588;Orobanchaceae|Aeginetia_indica|MW851294.1_251896-251615	Apocynaceae;Malvaceae	Cynanchum;Corchorus	Apocynaceae|Cynanchum_wilfordii|MF611847.1_23322-22694;Apocynaceae|Cynanchum_auriculatum|MH410146.1_133063-132435;Apocynaceae|Cynanchum_wilfordii|MH931257.1_23322-22694;Apocynaceae|Cynanchum_auriculatum|MH931260.1_133063-132435;Malvaceae|Corchorus_capsularis|KT894204.1_577861-578524	Phylogeny	0.778	0.5925925925925926	1.0	0.8821548821548821	1.0
Ain_1	29599	29762	Ain.hgt.62.fas	inconclusive	Orobanchaceae|Aeginetia_indica|BK061406.1_29599-29762;query|Ain_1	Orobanchaceae;Zygophyllaceae;Euphorbiaceae	Aeginetia;Jatropha;Tribulus;Christisonia	Orobanchaceae|Aeginetia_indica|MW582538.1_115484-115321;Orobanchaceae|Aeginetia_indica|MW851294.1_251511-251348;Euphorbiaceae|Jatropha_curcas|OQ603497.1_9066-8929;Zygophyllaceae|Tribulus_terrestris|MK431825.1_98593-98651;Orobanchaceae|Christisonia_kwangtungensis|OM219027.1_121035-121194	Phylogeny	0.387	0.975609756097561	1.0	0.975609756097561	1.0
Ain_1	29856	30477	Ain.hgt.63.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	30470	31103	Ain.hgt.64.fas	High confidence HGT	query|Ain_1;Orobanchaceae|Aeginetia_indica|BK061406.1_30470-31103;Orobanchaceae|Aeginetia_indica|MW582538.1_114613-113980;Orobanchaceae|Aeginetia_indica|MW851294.1_250640-250007;Orobanchaceae|Christisonia_kwangtungensis|OM219027.1_121651-122253	Zingiberaceae	Zingiber	Zingiberaceae|Zingiber_officinale|JACMSC010000024.1_968570-969174	BLAST: exclusive homology in two families	NA	1.0	1.0	0.9511041009463722	1.0
Ain_1	31079	31319	Ain.hgt.65.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	31349	31463	Ain.hgt.66.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	31516	31741	Ain.hgt.67.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	32114	32367	Ain.hgt.68.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_32114-32367;query|Ain_1;Orobanchaceae|Aeginetia_indica|MW582538.1_111484-111231;Orobanchaceae|Aeginetia_indica|MW851294.1_247511-247258	Musaceae	Musa	Musaceae|Musa_textilis|OZ184674.1_3024127-3024303;Musaceae|Musa_acuminata|LC794914.1_83467-83218;Musaceae|Musa_acuminata|LC794980.1_77505-77256;Musaceae|Musa_banksii|OZ184663.1_1197153-1197402;Musaceae|Musa_acuminata|OZ184686.1_5880814-5881063;Musaceae|Musa_hybrid_cultivar|OZ185491.1_4212523-4212772;Musaceae|Musa_acuminata|OZ193597.1_3293334-3293583	Phylogeny	0.82	0.905511811023622	1.0	0.9212598425196851	1.0
Ain_1	32361	33476	Ain.hgt.69.fas	High confidence HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_32361-33476;query|Ain_1;Orobanchaceae|Aeginetia_indica|MW582538.1_111237-110122;Orobanchaceae|Aeginetia_indica|MW851294.1_247264-246149;Orobanchaceae|Striga_hermonthica|PX150086.1_191907-191844	Poaceae	Digitaria	Poaceae|Digitaria_sanguinalis|OZ156446.1_306616-306520	Phylogeny: nested in donor family	0.004	0.5349462365591398	1.0	0.0869175627240143	1.0
Ain_1	33459	33670	Ain.hgt.70.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	33645	33924	Ain.hgt.71.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	33907	34062	Ain.hgt.72.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_33907-34062;Orobanchaceae|Aeginetia_indica|MW582538.1_109062-108907;Orobanchaceae|Aeginetia_indica|MW851294.1_245089-244934;query|Ain_1;Orobanchaceae|Christisonia_kwangtungensis|OM219027.1_123559-123416	Hydnoraceae	Hydnora	Hydnoraceae|Hydnora_visseri|OP649467.1_14386-14516;Hydnoraceae|Hydnora_visseri|OP649470.1_7339-7209	Phylogeny	0.358	0.9166666666666667	1.0	0.8333333333333334	1.0
Ain_1	34287	34429	Ain.hgt.73.fas	High confidence HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_34287-34429;Orobanchaceae|Aeginetia_indica|MW582538.1_108682-108540;Orobanchaceae|Aeginetia_indica|MW851294.1_244709-244567;query|Ain_1	Melastomataceae	Melastoma	Melastomataceae|Melastoma_candidum|MZ490595.1_53338-53479;Melastomataceae|Melastoma_sanguineum|MZ490596.1_731-872;Melastomataceae|Melastoma_dodecandrum|MZ490597.1_367581-367722;Melastomataceae|Melastoma_dodecandrum|OR148386.1_354304-354163	Phylogeny: nested in donor family	0.072	0.9300699300699301	1.0	0.993006993006993	1.0
Ain_1	34708	34838	Ain.hgt.74.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
